date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:28:06	15688/15688	---M-Z	200	added ('OK')	image/svg+xml	etag:%223d48-652a898f-56d8853026eceb89;gz%22	https://ppc5g.com/images/brand/squarespace.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/brand/squarespace.svg	(from https://ppc5g.com/website-design.php)
17:28:07	18315/18315	---M-Z	200	added ('OK')	image/svg+xml	etag:%22478b-652a898f-823ae6e41592073c;gz%22	https://ppc5g.com/images/brand/webflow.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/brand/webflow.svg	(from https://ppc5g.com/website-design.php)
17:28:07	1672/1672	---M-Z	200	added ('OK')	image/svg+xml	etag:%22688-652a898f-331c6e44ca192a1;gz%22	https://ppc5g.com/images/brand/wix.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/brand/wix.svg	(from https://ppc5g.com/website-design.php)
17:28:08	1266/1266	---M-Z	200	added ('OK')	image/svg+xml	etag:%224f2-652a898f-54c9f2004b4d7b1c;gz%22	https://ppc5g.com/images/brand/wordpress.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/brand/wordpress.svg	(from https://ppc5g.com/website-design.php)
17:28:09	49692/49692	---M--	200	added ('OK')	image/webp	etag:%22c21c-652a8982-71084e887e413a76;;;%22	https://ppc5g.com/images/integration.webp	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/integration.webp	(from https://ppc5g.com/website-design.php)
17:28:10	942/942	---M--	200	added ('OK')	image/png	etag:%223ae-652a8986-d0a68d4127f00012;;;%22	https://ppc5g.com/images/whatsapp.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/whatsapp.png	(from https://ppc5g.com/website-design.php)
17:28:10	14530/14530	---M-Z	200	added ('OK')	application/x-javascript	etag:%2238c2-652a89a9-da843b00690c0d51;gz%22	https://ppc5g.com/js/jquery.event.move.js	C:/Users/Vishal/Desktop/pcc/ppc5g.com/js/jquery.event.move.js	(from https://ppc5g.com/website-design.php)
17:28:10	1525/1525	---M-Z	200	added ('OK')	application/x-javascript	etag:%225f5-652a89a9-24d4ff9060eb5e31;gz%22	https://ppc5g.com/js/grouploop-1.0.0.min.js	C:/Users/Vishal/Desktop/pcc/ppc5g.com/js/grouploop-1.0.0.min.js	(from https://ppc5g.com/website-design.php)
17:28:11	4680/4680	---M-Z	200	added ('OK')	application/x-javascript	etag:%221248-652a89aa-83509c1242c71681;gz%22	https://ppc5g.com/js/webmain.js	C:/Users/Vishal/Desktop/pcc/ppc5g.com/js/webmain.js	(from https://ppc5g.com/website-design.php)
17:28:11	8538/8538	---M--	200	added ('OK')	image/webp	etag:%22215a-652a8985-8cefa56efeabeb3d;;;%22	https://ppc5g.com/images/userfemale.webp	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/userfemale.webp	(from https://ppc5g.com/about-director.php)
17:28:11	46813/46813	---M--	200	added ('OK')	image/png	etag:%22b6dd-652a8983-5e9827495a653989;;;%22	https://ppc5g.com/images/maleuser.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/maleuser.png	(from https://ppc5g.com/about-director.php)
17:28:12	17586/17586	---M--	200	added ('OK')	image/webp	etag:%2244b2-652a8985-a3a5c8c0b9c172d6;;;%22	https://ppc5g.com/images/usermale.webp	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/usermale.webp	(from https://ppc5g.com/about-director.php)
17:28:12	42830/42830	---M--	200	added ('OK')	image/png	etag:%22a74e-652a8985-5d126a2781d24b72;;;%22	https://ppc5g.com/images/userwomen-2.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/userwomen-2.png	(from https://ppc5g.com/about-director.php)
17:28:13	136481/136481	---M--	200	added ('OK')	image/jpeg	etag:%2221521-652a8983-35f4207c041ab81a;;;%22	https://ppc5g.com/images/office-main-gate.jpeg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/office-main-gate.jpg	(from https://ppc5g.com/legal.php)
17:28:13	143563/143563	---M--	200	added ('OK')	image/jpeg	etag:%22230cb-652a8983-e1aa7ce5e3634449;;;%22	https://ppc5g.com/images/mca.jpeg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/mca.jpg	(from https://ppc5g.com/legal.php)
17:28:15	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64007e8c-34ea55f9e95b8a72;gz%22	https://ppc5g.com/Version/	C:/Users/Vishal/Desktop/pcc/ppc5g.com/Version/index.html	(from https://ppc5g.com/js/swiper-bundle.min.js)
17:28:15	441998/441998	---M--	200	added ('OK')	image/jpeg	etag:%226be8e-652a8984-87e7dc932e3a2d29;;;%22	https://ppc5g.com/images/tan-number.jpg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/tan-number.jpg	(from https://ppc5g.com/legal.php)
17:28:15	760376/760376	---M--	200	added ('OK')	image/jpeg	etag:%22b9a38-652a8983-b67f55e06726db8;;;%22	https://ppc5g.com/images/pan.jpg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/pan.jpg	(from https://ppc5g.com/legal.php)
17:28:15	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64007e8c-34ea55f9e95b8a72;gz%22	https://ppc5g.com/e	C:/Users/Vishal/Desktop/pcc/ppc5g.com/e.10b.delayed	(from https://ppc5g.com/js/swiper-bundle.min.js)
17:28:16	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64007e8c-34ea55f9e95b8a72;gz%22	https://ppc5g.com/t.params.url	C:/Users/Vishal/Desktop/pcc/ppc5g.com/t.params.url	(from https://ppc5g.com/js/swiper-bundle.min.js)
17:28:16	3386/3386	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2011:58:17%20GMT	https://ppc5g.com/review1.php	C:/Users/Vishal/Desktop/pcc/ppc5g.com/review1.html	(from https://ppc5g.com/js/main.js)
